"","trial","outcome_condition","rt","chose_risky","key_pressed","reward","color","session","total_earned","participant","condition","video","age","gender","risk_first_to_mind","total_risk","judged_percent","block","last_risk","experiment"
"2282",92,"first_win","430",TRUE,"right",1,"2","first_time",1.1625,"cd11","General","Hospital",22,"F",2.5,0.0909090909090909,50,5,0,"Gain"
"2283",93,"first_win","354",FALSE,"left",0.5,"3","first_time",1.175,"cd11","General","Hospital",22,"F",2.5,0.0909090909090909,50,5,1,"Gain"
"2284",94,"first_win","320",FALSE,"left",0.5,"3","first_time",1.1875,"cd11","General","Hospital",22,"F",2.5,0.0909090909090909,50,5,1,"Gain"
"2285",95,"first_win","280",FALSE,"left",0.5,"3","first_time",1.2,"cd11","General","Hospital",22,"F",2.5,0.0909090909090909,50,5,1,"Gain"
"2286",96,"first_win","938",TRUE,"right",1,"2","first_time",1.225,"cd11","General","Hospital",22,"F",2.5,0.0909090909090909,50,5,1,"Gain"
"2287",97,"first_win","284",FALSE,"left",0.5,"3","first_time",1.2375,"cd11","General","Hospital",22,"F",2.5,0.0909090909090909,50,5,1,"Gain"
"2288",98,"first_win","172",FALSE,"left",0.5,"3","first_time",1.25,"cd11","General","Hospital",22,"F",2.5,0.0909090909090909,50,5,1,"Gain"
"2289",99,"first_win","0",FALSE,"left",0.5,"3","first_time",1.2625,"cd11","General","Hospital",22,"F",2.5,0.0909090909090909,50,5,1,"Gain"
"2290",100,"first_win","383",FALSE,"left",0.5,"3","first_time",1.275,"cd11","General","Hospital",22,"F",2.5,0.0909090909090909,50,5,1,"Gain"
"2410",1,"first_win","1432",FALSE,"right",0.5,"1","first_time",0.0125,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,1,NA,"Gain"
"2411",2,"first_win","1338",FALSE,"right",0.5,"1","first_time",0.025,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,1,NA,"Gain"
"2412",3,"first_win","677",TRUE,"left",1,"4","first_time",0.05,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,1,NA,"Gain"
"2413",4,"first_win","1020",FALSE,"right",0.5,"1","first_time",0.0625,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,1,1,"Gain"
"2414",5,"first_win","723",FALSE,"right",0.5,"1","first_time",0.075,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,1,1,"Gain"
"2415",6,"first_win","316",TRUE,"left",0,"4","first_time",0.075,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,1,1,"Gain"
"2416",7,"first_win","876",FALSE,"right",0.5,"1","first_time",0.0875,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,1,0,"Gain"
"2417",8,"first_win","501",TRUE,"left",1,"4","first_time",0.1125,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,1,0,"Gain"
"2418",9,"first_win","326",TRUE,"left",0,"4","first_time",0.1125,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,1,1,"Gain"
"2419",10,"first_win","617",TRUE,"left",0,"4","first_time",0.1125,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,1,0,"Gain"
"2420",11,"first_win","178",TRUE,"left",1,"4","first_time",0.1375,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,1,0,"Gain"
"2421",12,"first_win","282",TRUE,"left",1,"4","first_time",0.1625,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,1,1,"Gain"
"2422",13,"first_win","564",TRUE,"left",1,"4","first_time",0.1875,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,1,1,"Gain"
"2423",14,"first_win","699",TRUE,"left",0,"4","first_time",0.1875,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,1,1,"Gain"
"2424",15,"first_win","760",FALSE,"right",0.5,"1","first_time",0.2,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,1,0,"Gain"
"2425",16,"first_win","310",TRUE,"left",0,"4","first_time",0.2,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,1,0,"Gain"
"2426",17,"first_win","160",TRUE,"left",1,"4","first_time",0.225,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,1,0,"Gain"
"2427",18,"first_win","0",TRUE,"left",1,"4","first_time",0.25,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,1,1,"Gain"
"2428",19,"first_win","503",FALSE,"right",0.5,"1","first_time",0.2625,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,1,1,"Gain"
"2429",20,"first_win","240",FALSE,"right",0.5,"1","first_time",0.275,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,1,1,"Gain"
"2430",21,"first_win","389",TRUE,"left",0,"4","first_time",0.275,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,2,1,"Gain"
"2431",22,"first_win","184",TRUE,"left",1,"4","first_time",0.3,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,2,0,"Gain"
"2432",23,"first_win","620",TRUE,"left",0,"4","first_time",0.3,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,2,1,"Gain"
"2433",24,"first_win","381",TRUE,"left",1,"4","first_time",0.325,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,2,0,"Gain"
"2434",25,"first_win","405",TRUE,"left",0,"4","first_time",0.325,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,2,1,"Gain"
"2435",26,"first_win","326",FALSE,"right",0.5,"1","first_time",0.3375,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,2,0,"Gain"
"2436",27,"first_win","246",FALSE,"right",0.5,"1","first_time",0.35,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,2,0,"Gain"
"2437",28,"first_win","198",TRUE,"left",0,"4","first_time",0.35,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,2,0,"Gain"
"2438",29,"first_win","265",TRUE,"left",1,"4","first_time",0.375,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,2,0,"Gain"
"2439",30,"first_win","372",TRUE,"left",1,"4","first_time",0.4,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,2,1,"Gain"
"2440",31,"first_win","351",FALSE,"right",0.5,"1","first_time",0.4125,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,2,1,"Gain"
"2441",32,"first_win","283",FALSE,"right",0.5,"1","first_time",0.425,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,2,1,"Gain"
"2442",33,"first_win","247",TRUE,"left",0,"4","first_time",0.425,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,2,1,"Gain"
"2443",34,"first_win","491",TRUE,"left",0,"4","first_time",0.425,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,2,0,"Gain"
"2444",35,"first_win","231",TRUE,"left",0,"4","first_time",0.425,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,2,0,"Gain"
"2445",36,"first_win","196",TRUE,"left",0,"4","first_time",0.425,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,2,0,"Gain"
"2446",37,"first_win","0",FALSE,"right",0.5,"1","first_time",0.4375,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,2,0,"Gain"
"2447",38,"first_win","269",FALSE,"right",0.5,"1","first_time",0.45,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,2,0,"Gain"
"2448",39,"first_win","364",TRUE,"left",0,"4","first_time",0.45,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,2,0,"Gain"
"2449",40,"first_win","431",TRUE,"left",1,"4","first_time",0.475,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,2,0,"Gain"
"2450",41,"first_win","314",TRUE,"left",1,"4","first_time",0.5,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,3,1,"Gain"
"2451",42,"first_win","227",TRUE,"left",1,"4","first_time",0.525,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,3,1,"Gain"
"2452",43,"first_win","238",TRUE,"left",0,"4","first_time",0.525,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,3,1,"Gain"
"2453",44,"first_win","247",FALSE,"right",0.5,"1","first_time",0.5375,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,3,0,"Gain"
"2454",45,"first_win","441",TRUE,"left",1,"4","first_time",0.5625,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,3,0,"Gain"
"2455",46,"first_win","408",TRUE,"left",0,"4","first_time",0.5625,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,3,1,"Gain"
"2456",47,"first_win","312",TRUE,"left",0,"4","first_time",0.5625,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,3,0,"Gain"
"2457",48,"first_win","478",FALSE,"right",0.5,"1","first_time",0.575,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,3,0,"Gain"
"2458",49,"first_win","234",FALSE,"right",0.5,"1","first_time",0.5875,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,3,0,"Gain"
"2459",50,"first_win","366",TRUE,"left",0,"4","first_time",0.5875,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,3,0,"Gain"
"2460",51,"first_win","296",TRUE,"left",0,"4","first_time",0.5875,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,3,0,"Gain"
"2461",52,"first_win","435",FALSE,"right",0.5,"1","first_time",0.6,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,3,0,"Gain"
"2462",53,"first_win","256",FALSE,"right",0.5,"1","first_time",0.6125,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,3,0,"Gain"
"2463",54,"first_win","355",TRUE,"left",1,"4","first_time",0.6375,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,3,0,"Gain"
"2464",55,"first_win","303",TRUE,"left",0,"4","first_time",0.6375,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,3,1,"Gain"
"2465",56,"first_win","475",FALSE,"right",0.5,"1","first_time",0.65,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,3,0,"Gain"
"2466",57,"first_win","238",TRUE,"left",1,"4","first_time",0.675,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,3,0,"Gain"
"2467",58,"first_win","434",TRUE,"left",0,"4","first_time",0.675,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,3,1,"Gain"
"2468",59,"first_win","423",FALSE,"right",0.5,"1","first_time",0.6875,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,3,0,"Gain"
"2469",60,"first_win","238",FALSE,"right",0.5,"1","first_time",0.7,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,3,0,"Gain"
"2470",61,"first_win","434",FALSE,"right",0.5,"1","first_time",0.7125,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,4,0,"Gain"
"2471",62,"first_win","319",FALSE,"right",0.5,"1","first_time",0.725,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,4,0,"Gain"
"2472",63,"first_win","298",TRUE,"left",0,"4","first_time",0.725,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,4,0,"Gain"
"2473",64,"first_win","241",TRUE,"left",1,"4","first_time",0.75,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,4,0,"Gain"
"2474",65,"first_win","683",FALSE,"right",0.5,"1","first_time",0.7625,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,4,1,"Gain"
"2475",66,"first_win","396",FALSE,"right",0.5,"1","first_time",0.775,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,4,1,"Gain"
"2476",67,"first_win","510",FALSE,"right",0.5,"1","first_time",0.7875,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,4,1,"Gain"
"2477",68,"first_win","461",TRUE,"left",0,"4","first_time",0.7875,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,4,1,"Gain"
"2478",69,"first_win","462",TRUE,"left",1,"4","first_time",0.8125,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,4,0,"Gain"
"2479",70,"first_win","347",FALSE,"right",0.5,"1","first_time",0.825,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,4,1,"Gain"
"2480",71,"first_win","199",FALSE,"right",0.5,"1","first_time",0.8375,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,4,1,"Gain"
"2481",72,"first_win","273",TRUE,"left",1,"4","first_time",0.8625,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,4,1,"Gain"
"2482",73,"first_win","362",FALSE,"right",0.5,"1","first_time",0.875,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,4,1,"Gain"
"2483",74,"first_win","528",TRUE,"left",1,"4","first_time",0.9,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,4,1,"Gain"
"2484",75,"first_win","300",FALSE,"right",0.5,"1","first_time",0.9125,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,4,1,"Gain"
"2485",76,"first_win","297",TRUE,"left",0,"4","first_time",0.9125,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,4,1,"Gain"
"2486",77,"first_win","553",TRUE,"left",0,"4","first_time",0.9125,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,4,0,"Gain"
"2487",78,"first_win","291",TRUE,"left",1,"4","first_time",0.9375,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,4,0,"Gain"
"2488",79,"first_win","398",FALSE,"right",0.5,"1","first_time",0.95,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,4,1,"Gain"
"2489",80,"first_win","249",FALSE,"right",0.5,"1","first_time",0.9625,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,4,1,"Gain"
"2490",81,"first_win","434",TRUE,"left",1,"4","first_time",0.9875,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,5,1,"Gain"
"2491",82,"first_win","494",TRUE,"left",1,"4","first_time",1.0125,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,5,1,"Gain"
"2492",83,"first_win","601",TRUE,"left",0,"4","first_time",1.0125,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,5,1,"Gain"
"2493",84,"first_win","373",FALSE,"right",0.5,"1","first_time",1.025,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,5,0,"Gain"
"2494",85,"first_win","302",TRUE,"left",0,"4","first_time",1.025,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,5,0,"Gain"
"2495",86,"first_win","0",FALSE,"right",0.5,"1","first_time",1.0375,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,5,0,"Gain"
"2496",87,"first_win","448",TRUE,"left",1,"4","first_time",1.0625,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,5,0,"Gain"
"2497",88,"first_win","531",FALSE,"right",0.5,"1","first_time",1.075,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,5,1,"Gain"
"2498",89,"first_win","535",FALSE,"right",0.5,"1","first_time",1.0875,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,5,1,"Gain"
"2499",90,"first_win","617",TRUE,"left",0,"4","first_time",1.0875,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,5,1,"Gain"
"2500",91,"first_win","355",TRUE,"left",0,"4","first_time",1.0875,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,5,0,"Gain"
"2501",92,"first_win","464",TRUE,"left",1,"4","first_time",1.1125,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,5,0,"Gain"
"2502",93,"first_win","435",TRUE,"left",0,"4","first_time",1.1125,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,5,1,"Gain"
"2503",94,"first_win","263",TRUE,"left",1,"4","first_time",1.1375,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,5,0,"Gain"
"2504",95,"first_win","746",TRUE,"left",0,"4","first_time",1.1375,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,5,1,"Gain"
"2505",96,"first_win","462",FALSE,"right",0.5,"1","first_time",1.15,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,5,0,"Gain"
"2506",97,"first_win","441",TRUE,"left",1,"4","first_time",1.175,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,5,0,"Gain"
"2507",98,"first_win","460",TRUE,"left",0,"4","first_time",1.175,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,5,1,"Gain"
"2508",99,"first_win","224",FALSE,"right",0.5,"1","first_time",1.1875,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,5,0,"Gain"
"2509",100,"first_win","541",TRUE,"left",1,"4","first_time",1.2125,"cd12","Episodic","Restaurant",24,"M",2.5,0.61,40,5,0,"Gain"
"2629",1,"second_win","-1",NA,NA,-1,NA,"first_time",0,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,1,NA,"Gain"
"2630",2,"second_win","1069",TRUE,"right",0,"2","first_time",0,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,1,NA,"Gain"
"2631",3,"second_win","860",FALSE,"left",0.5,"3","first_time",0.0125,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,1,0,"Gain"
"2632",4,"second_win","1430",FALSE,"left",0.5,"3","first_time",0.025,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,1,0,"Gain"
"2633",5,"second_win","1891",TRUE,"right",1,"2","first_time",0.05,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,1,0,"Gain"
"2634",6,"second_win","536",TRUE,"right",0,"2","first_time",0.05,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,1,1,"Gain"
"2635",7,"second_win","516",TRUE,"right",1,"2","first_time",0.075,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,1,0,"Gain"
"2636",8,"second_win","519",TRUE,"right",0,"2","first_time",0.075,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,1,1,"Gain"
"2637",9,"second_win","426",TRUE,"right",1,"2","first_time",0.1,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,1,0,"Gain"
"2638",10,"second_win","417",FALSE,"left",0.5,"3","first_time",0.1125,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,1,1,"Gain"
"2639",11,"second_win","1483",TRUE,"right",1,"2","first_time",0.1375,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,1,1,"Gain"
"2640",12,"second_win","405",FALSE,"left",0.5,"3","first_time",0.15,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,1,1,"Gain"
"2641",13,"second_win","745",FALSE,"left",0.5,"3","first_time",0.1625,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,1,1,"Gain"
"2642",14,"second_win","684",FALSE,"left",0.5,"3","first_time",0.175,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,1,1,"Gain"
"2643",15,"second_win","481",TRUE,"right",0,"2","first_time",0.175,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,1,1,"Gain"
"2644",16,"second_win","184",TRUE,"right",1,"2","first_time",0.2,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,1,0,"Gain"
"2645",17,"second_win","370",FALSE,"left",0.5,"3","first_time",0.2125,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,1,1,"Gain"
"2646",18,"second_win","174",TRUE,"right",1,"2","first_time",0.2375,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,1,1,"Gain"
"2647",19,"second_win","183",FALSE,"left",0.5,"3","first_time",0.25,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,1,1,"Gain"
"2648",20,"second_win","294",TRUE,"right",1,"2","first_time",0.275,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,1,1,"Gain"
"2649",21,"second_win","168",FALSE,"left",0.5,"3","first_time",0.2875,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,2,1,"Gain"
"2650",22,"second_win","563",TRUE,"right",1,"2","first_time",0.3125,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,2,1,"Gain"
"2651",23,"second_win","249",FALSE,"left",0.5,"3","first_time",0.325,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,2,1,"Gain"
"2652",24,"second_win","155",TRUE,"right",0,"2","first_time",0.325,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,2,1,"Gain"
"2653",25,"second_win","310",TRUE,"right",1,"2","first_time",0.35,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,2,0,"Gain"
"2654",26,"second_win","1574",FALSE,"left",0.5,"3","first_time",0.3625,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,2,1,"Gain"
"2655",27,"second_win","492",FALSE,"left",0.5,"3","first_time",0.375,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,2,1,"Gain"
"2656",28,"second_win","314",FALSE,"left",0.5,"3","first_time",0.3875,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,2,1,"Gain"
"2657",29,"second_win","971",TRUE,"right",0,"2","first_time",0.3875,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,2,1,"Gain"
"2658",30,"second_win","177",TRUE,"right",1,"2","first_time",0.4125,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,2,0,"Gain"
"2659",31,"second_win","304",TRUE,"right",1,"2","first_time",0.4375,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,2,1,"Gain"
"2660",32,"second_win","2205",FALSE,"left",0.5,"3","first_time",0.45,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,2,1,"Gain"
"2661",33,"second_win","356",TRUE,"right",1,"2","first_time",0.475,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,2,1,"Gain"
"2662",34,"second_win","193",FALSE,"left",0.5,"3","first_time",0.4875,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,2,1,"Gain"
"2663",35,"second_win","270",TRUE,"right",1,"2","first_time",0.5125,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,2,1,"Gain"
"2664",36,"second_win","180",FALSE,"left",0.5,"3","first_time",0.525,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,2,1,"Gain"
"2665",37,"second_win","377",TRUE,"right",1,"2","first_time",0.55,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,2,1,"Gain"
"2666",38,"second_win","245",FALSE,"left",0.5,"3","first_time",0.5625,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,2,1,"Gain"
"2667",39,"second_win","186",TRUE,"right",0,"2","first_time",0.5625,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,2,1,"Gain"
"2668",40,"second_win","84",TRUE,"right",0,"2","first_time",0.5625,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,2,0,"Gain"
"2669",41,"second_win","729",TRUE,"right",1,"2","first_time",0.5875,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,3,0,"Gain"
"2670",42,"second_win","387",FALSE,"left",0.5,"3","first_time",0.6,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,3,1,"Gain"
"2671",43,"second_win","257",FALSE,"left",0.5,"3","first_time",0.6125,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,3,1,"Gain"
"2672",44,"second_win","272",FALSE,"left",0.5,"3","first_time",0.625,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,3,1,"Gain"
"2673",45,"second_win","362",FALSE,"left",0.5,"3","first_time",0.6375,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,3,1,"Gain"
"2674",46,"second_win","342",FALSE,"left",0.5,"3","first_time",0.65,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,3,1,"Gain"
"2675",47,"second_win","713",TRUE,"right",1,"2","first_time",0.675,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,3,1,"Gain"
"2676",48,"second_win","322",FALSE,"left",0.5,"3","first_time",0.6875,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,3,1,"Gain"
"2677",49,"second_win","688",TRUE,"right",0,"2","first_time",0.6875,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,3,1,"Gain"
"2678",50,"second_win","86",TRUE,"right",0,"2","first_time",0.6875,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,3,0,"Gain"
"2679",51,"second_win","0",FALSE,"left",0.5,"3","first_time",0.7,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,3,0,"Gain"
"2680",52,"second_win","229",FALSE,"left",0.5,"3","first_time",0.7125,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,3,0,"Gain"
"2681",53,"second_win","226",FALSE,"left",0.5,"3","first_time",0.725,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,3,0,"Gain"
"2682",54,"second_win","287",FALSE,"left",0.5,"3","first_time",0.7375,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,3,0,"Gain"
"2683",55,"second_win","188",FALSE,"left",0.5,"3","first_time",0.75,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,3,0,"Gain"
"2684",56,"second_win","425",FALSE,"left",0.5,"3","first_time",0.7625,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,3,0,"Gain"
"2685",57,"second_win","323",FALSE,"left",0.5,"3","first_time",0.775,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,3,0,"Gain"
"2686",58,"second_win","280",FALSE,"left",0.5,"3","first_time",0.7875,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,3,0,"Gain"
"2687",59,"second_win","381",FALSE,"left",0.5,"3","first_time",0.8,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,3,0,"Gain"
"2688",60,"second_win","272",FALSE,"left",0.5,"3","first_time",0.8125,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,3,0,"Gain"
"2689",61,"second_win","158",FALSE,"left",0.5,"3","first_time",0.825,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,4,0,"Gain"
"2690",62,"second_win","203",TRUE,"right",1,"2","first_time",0.85,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,4,0,"Gain"
"2691",63,"second_win","378",TRUE,"right",1,"2","first_time",0.875,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,4,1,"Gain"
"2692",64,"second_win","593",FALSE,"left",0.5,"3","first_time",0.8875,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,4,1,"Gain"
"2693",65,"second_win","221",FALSE,"left",0.5,"3","first_time",0.9,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,4,1,"Gain"
"2694",66,"second_win","394",TRUE,"right",0,"2","first_time",0.9,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,4,1,"Gain"
"2695",67,"second_win","823",FALSE,"left",0.5,"3","first_time",0.9125,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,4,0,"Gain"
"2696",68,"second_win","197",TRUE,"right",0,"2","first_time",0.9125,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,4,0,"Gain"
"2697",69,"second_win","159",TRUE,"right",0,"2","first_time",0.9125,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,4,0,"Gain"
"2698",70,"second_win","412",FALSE,"left",0.5,"3","first_time",0.925,"cd13","Episodic","Hospital",23,"F",2.5,0.494949494949495,0,4,0,"Gain"
